gid,role,role_score,cluster_id,priority_score,evidence,secondary_role,patterns,data_gap,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated_by_depth,seed_in_deg,in_days,out_days,fast_kzt,fast_share,early_in_share,max_payers_day,sync_days,split_days,return_flows,stable_routes,seed_in_total_kzt,seed_in_kzt,seed_self_return_kzt,seed_out_kzt,seed_forwarded_kzt,seed_origin_kzt,seed_kept_kzt,seed_sources,same_day_cycle_in_kzt,seed_share_in,seed_forwarded_share,external_share,from_fan_share,similar_segment,similar_n,similar_p_terminal,money_score,sources_score,role_weight,role_part
100000007953156100,peripheral,0.500000000,15,0.025867625,"Гипотеза. Периферия: получил 18 тыс. ₸ (1 перевод), отдал 10 тыс. ₸ (56%) 1 получателю; денег seed ≈7 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,2,False,1,18000.000000000,1,1,10000.000000000,1,0.555555556,False,0,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,7147.855374307,7147.855374307,0.000000000,3971.030763504,3971.030763504,0.000000000,3176.824610803,1,0.000000000,0.397103076,0.555555556,0.000000000,0.000000000,"1 день, не от «веера»",376,0.643617021,0.051735251,0.000000000,0.000000000,0.000000000
100000007960337100,peripheral,0.200000000,4,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 36 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,35500.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000007982728100,distributor,0.440667000,7,0.079320060,"Гипотеза. Веер: 8 получателей, 12 переводов, 1,8 млн ₸; из сети получил 0 ₸; денег seed не видно. Seed: вход неполон.",,seed;split,,0,True,0,0.000000000,0,8,1804384.000000000,12,,False,0,0,6,0.000000000,0.000000000,0.000000000,0,0,1,0,0,0.000000000,0.000000000,0.000000000,1804384.000000000,0.000000000,1804384.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.600000000,0.264400200
100000007982908100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 31 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,2,False,1,31080.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000007988344100,peripheral,0.200000000,1,0.000000000,"4-е колено, выход не виден. Из 140 похожих узлов выход ≤10% у 32% — мало для вывода. Получил 20 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,20000.000000000,3,0,0.000000000,0,,True,0,3,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.000000000,0.000000000
100000007997939100,peripheral,0.200000000,9,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 13 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,13000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000007998965100,consolidator,0.442143000,8,0.119378610,"Гипотеза. Сбор: 5 плательщиков, 7 переводов, 278 тыс. ₸ → 1 получатель; отдал 9%; денег seed не видно.",terminal,,,2,False,5,278000.000000000,7,1,26000.000000000,3,0.093525180,False,0,5,3,10000.000000000,0.035971223,1.000000000,2,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.820143885,"3+ дней, от «веера»",142,0.422535211,0.000000000,0.000000000,0.900000000,0.397928700
100000007999728100,peripheral,0.500000000,15,0.000000000,"Гипотеза. Периферия: получил 23 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,23250.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008002020100,peripheral,0.500000000,11,0.194906550,"Гипотеза. Периферия: получил 74 тыс. ₸ (1 перевод), отдал 17 тыс. ₸ (23%) 1 получателю; денег seed ≈74 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,73860.000000000,1,1,17000.000000000,1,0.230165177,False,1,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,73860.000000000,73860.000000000,0.000000000,17000.000000000,17000.000000000,0.000000000,56860.000000000,1,0.000000000,1.000000000,0.230165177,0.000000000,1.000000000,"1 день, от «веера»",839,0.806912992,0.389813100,0.000000000,0.000000000,0.000000000
100000008003034100,peripheral,0.500000000,13,0.064570904,"Гипотеза. Периферия: получил 12 тыс. ₸ (1 перевод), отдал 135 тыс. ₸ (1106%) 4 получателям; денег seed ≈12 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,external_funding;fast_transit,выход не покрыт входом: запросить входящие извне выборки,1,False,1,12201.000000000,1,4,135000.000000000,4,11.064666831,False,1,1,4,12201.000000000,1.000000000,1.000000000,1,0,0,0,0,12201.000000000,12201.000000000,0.000000000,12201.000000000,12201.000000000,0.000000000,0.000000000,1,0.000000000,1.000000000,1.000000000,0.909622222,1.000000000,"1 день, от «веера»",839,0.806912992,0.129141808,0.000000000,0.000000000,0.000000000
100000008008463100,peripheral,0.500000000,7,0.063789957,"Гипотеза. Периферия: получил 54 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈12 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,late_inflow,,2,False,1,54180.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,12070.068894247,12070.068894247,0.000000000,0.000000000,0.000000000,0.000000000,12070.068894247,1,0.000000000,0.222777204,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.127579915,0.000000000,0.000000000,0.000000000
100000008011159100,distributor,0.310000000,40,0.080154673,"Гипотеза. Веер: 5 получателей, 5 переводов, 153 тыс. ₸; из сети получил 363 тыс. ₸; денег seed ≈7 тыс. ₸ от 1 seed.",,return_flow,,2,False,3,363000.000000000,6,5,153037.000000000,5,0.421589532,False,0,6,2,17000.000000000,0.046831956,1.000000000,1,0,0,1,0,7000.000000000,7000.000000000,0.000000000,1453.033064994,1453.033064994,0.000000000,5546.966935006,1,0.000000000,0.019283747,0.207576152,0.000000000,0.027548209,"3+ дней, не от «веера»",140,0.321428571,0.048709345,0.000000000,0.600000000,0.186000000
100000008011573100,peripheral,0.500000000,17,0.000000000,"Гипотеза. Периферия: получил 15 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,15000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008027922100,peripheral,0.200000000,22,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 70 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,70000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008028628100,peripheral,0.500000000,2,0.176434701,"Гипотеза. Периферия: получил 57 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈57 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,57224.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,57224.000000000,57224.000000000,0.000000000,0.000000000,0.000000000,0.000000000,57224.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.352869403,0.000000000,0.000000000,0.000000000
100000008029279100,peripheral,0.500000000,4,0.000000000,"Гипотеза. Периферия: получил 17 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,17000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,405.136701038,405.136701038,0.000000000,0.000000000,0.000000000,0.000000000,405.136701038,0,0.000000000,0.023831571,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008038077100,terminal,0.600000000,6,0.126000000,"Гипотеза. Конечный получатель: получил 500 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,499850.000000000,2,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.420000000
100000008042075100,peripheral,0.500000000,23,0.000000000,"Гипотеза. Периферия: получил 5 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,5000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008043184100,peripheral,0.500000000,17,0.000000000,"Гипотеза. Периферия: получил 51 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,50564.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008050986100,peripheral,0.200000000,6,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 95 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,95000.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000008055972100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 28 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,28300.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008060273100,peripheral,0.500000000,4,0.033733064,"Гипотеза. Периферия: получил 10 тыс. ₸ (2 перевода), отдал 0 ₸ (0%) 0 получателям; денег seed ≈8 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,late_inflow,,2,False,1,10000.000000000,2,0,0.000000000,0,0.000000000,False,0,2,0,0.000000000,0.000000000,0.500000000,1,0,0,0,0,7968.349766658,7968.349766658,0.000000000,0.000000000,0.000000000,0.000000000,7968.349766658,1,0.000000000,0.796834977,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.067466128,0.000000000,0.000000000,0.000000000
100000008066326100,peripheral,0.500000000,1,0.097839520,"Гипотеза. Периферия: получил 19 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈19 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,19320.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,19320.000000000,19320.000000000,0.000000000,0.000000000,0.000000000,0.000000000,19320.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.195679039,0.000000000,0.000000000,0.000000000
100000008070101100,terminal,0.400000000,9,0.084000000,"Гипотеза. Конечный получатель: получил 100 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 0%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,1,100000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.280000000
100000008071620100,peripheral,0.500000000,1,0.162138677,"Гипотеза. Периферия: получил 47 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈47 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,46968.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,46968.000000000,46968.000000000,0.000000000,0.000000000,0.000000000,0.000000000,46968.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.324277354,0.000000000,0.000000000,0.000000000
100000008071749100,terminal,0.234148000,8,0.049171080,"4-е колено, выход не виден. У 81% из 839 похожих узлов 1–3 колена видимый выход ≤10% входа. Получил 25 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,24943.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.163903600
100000008074304100,peripheral,0.200000000,6,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 6 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,5500.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008077552100,terminal,0.550000000,4,0.115500000,"Гипотеза. Конечный получатель: получил 214 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,214000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.385000000
100000008086440100,distributor,0.312000000,1,0.056160000,"Гипотеза. Веер: 5 получателей, 6 переводов, 161 тыс. ₸; из сети получил 200 тыс. ₸; 60% выхода — не из наблюдаемой сети; денег seed не видно.",transit,external_funding;return_flow,выход не покрыт входом: запросить входящие извне выборки,3,False,1,199733.000000000,1,5,161300.000000000,6,0.807578117,False,0,1,5,38000.000000000,0.190253989,1.000000000,1,0,0,1,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.603843769,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.600000000,0.187200000
100000008088082100,peripheral,0.500000000,13,0.000000000,"Гипотеза. Периферия: получил 39 тыс. ₸ (1 перевод), отдал 50 тыс. ₸ (128%) 1 получателю; признаков ролей не выявлено.",,,,3,False,1,39138.000000000,1,1,50000.000000000,1,1.277530788,False,0,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.217240000,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008094734100,consolidator,0.473571000,1,0.460446874,"Гипотеза. Сбор: 4 плательщика, 4 перевода, 236 тыс. ₸ → 0 получателей; отдал 0%; денег seed ≈197 тыс. ₸ от 2 seed.",terminal,,"модельный остаток seed: проверить остаток, межбанк и наличные",1,False,4,236249.000000000,4,0,0.000000000,0,0.000000000,False,2,4,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,197000.000000000,197000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,197000.000000000,2,0.000000000,0.833865963,0.000000000,,1.000000000,"3+ дней, от «веера»",142,0.422535211,0.531832074,0.333333333,0.900000000,0.426213900
100000008097580100,terminal,0.515625000,4,0.108281250,"Гипотеза. Конечный получатель: получил 32 тыс. ₸ от 2 плательщиков, отдал 0%; до 24.07 пришло 44%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,2,32000.000000000,4,0,0.000000000,0,0.000000000,False,0,4,0,0.000000000,0.000000000,0.437500000,1,0,0,0,0,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,-0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.700000000,0.360937500
100000008104567100,peripheral,0.500000000,8,0.000000000,"Гипотеза. Периферия: получил 54 тыс. ₸ (3 перевода), отдал 40 тыс. ₸ (75%) 3 получателям; признаков ролей не выявлено.",,stable_route,,2,False,3,53550.000000000,3,3,40000.000000000,4,0.746965453,False,0,3,3,12000.000000000,0.224089636,0.897292250,1,0,0,0,1,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.486461251,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.000000000,0.000000000
100000008106997100,peripheral,0.500000000,1,0.000000000,"Гипотеза. Периферия: получил 36 тыс. ₸ (2 перевода), отдал 21 тыс. ₸ (58%) 1 получателю; признаков ролей не выявлено.",,fast_transit;late_inflow,,2,False,2,35600.000000000,2,1,20600.000000000,1,0.578651685,False,0,2,1,20600.000000000,0.578651685,0.578651685,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,"2 дня, от «веера»",137,0.576642336,0.000000000,0.000000000,0.000000000,0.000000000
100000008111003100,consolidator,0.480714000,1,0.301109540,"Гипотеза. Сбор: 6 плательщиков, 9 переводов, 223 тыс. ₸ → 1 получатель; отдал 16%; денег seed ≈53 тыс. ₸ от 1 seed.",,return_flow,,2,False,6,222716.000000000,9,1,35000.000000000,1,0.157150811,False,0,6,1,35000.000000000,0.157150811,1.000000000,2,0,0,1,0,53317.596566524,53317.596566524,0.000000000,10500.550765425,10500.550765425,0.000000000,42817.045801098,1,35000.000000000,0.239397244,0.196943438,0.000000000,0.726108587,"3+ дней, от «веера»",142,0.422535211,0.342633520,0.000000000,0.900000000,0.432642600
100000008116374100,peripheral,0.500000000,5,0.132725379,"Гипотеза. Периферия: получил 31 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈31 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,31284.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,31284.000000000,31284.000000000,0.000000000,0.000000000,0.000000000,0.000000000,31284.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.265450758,0.000000000,0.000000000,0.000000000
100000008117324100,peripheral,0.100000000,84,0.000000000,Нет переводов в выгрузке: 0 входящих и 0 исходящих — роль неизвестна. Seed: вход неполон.,,seed;isolated,нет переводов: запросить выписку за другой период и каналы,0,True,0,0.000000000,0,0,0.000000000,0,,False,0,0,0,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008121806100,peripheral,0.500000000,4,0.000000000,"Гипотеза. Периферия: получил 67 тыс. ₸ (1 перевод), отдал 249 тыс. ₸ (371%) 4 получателям; признаков ролей не выявлено.",,external_funding;fast_transit;stable_route,выход не покрыт входом: запросить входящие извне выборки,3,False,1,67000.000000000,1,4,248509.000000000,6,3.709089552,False,0,1,5,67000.000000000,1.000000000,1.000000000,1,0,0,0,1,310.444762248,310.444762248,0.000000000,310.444762248,310.444762248,0.000000000,0.000000000,0,0.000000000,0.004633504,1.000000000,0.730392058,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000008129393100,peripheral,0.500000000,53,0.050171666,"Гипотеза. Периферия: получил 10 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈10 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,late_inflow,,1,False,1,10000.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,10000.000000000,10000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10000.000000000,1,0.000000000,1.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.100343332,0.000000000,0.000000000,0.000000000
100000008130868100,peripheral,0.200000000,14,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 23 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,22782.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008136608100,peripheral,0.200000000,8,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 170 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,170000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008137435100,distributor,0.419556000,22,0.232779058,"Гипотеза. Веер: 6 получателей, 7 переводов, 1,4 млн ₸; из сети получил 94 тыс. ₸; 93% выхода — не из наблюдаемой сети; денег seed ≈44 тыс. ₸ от 1 seed.",,external_funding;fast_transit;return_flow,выход не покрыт входом: запросить входящие извне выборки,1,False,2,93906.000000000,2,6,1419700.000000000,7,15.118309799,False,1,1,5,93906.000000000,1.000000000,1.000000000,2,0,0,1,0,43906.000000000,43906.000000000,0.000000000,43906.000000000,43906.000000000,0.000000000,0.000000000,1,0.000000000,0.467552659,1.000000000,0.933855040,1.000000000,"1 день, от «веера»",839,0.806912992,0.314517956,0.000000000,0.600000000,0.251733600
100000008141170100,peripheral,0.500000000,5,0.000000000,"Гипотеза. Периферия: получил 11 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,2,False,1,11000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008144528100,consolidator,0.472143000,5,0.316176669,"Гипотеза. Сбор: 5 плательщиков, 13 переводов, 1,1 млн ₸ → 0 получателей; отдал 0%; денег seed ≈68 тыс. ₸ от 1 seed.",terminal,,,2,False,5,1068202.600000000,13,0,0.000000000,0,0.000000000,False,0,4,0,0.000000000,0.000000000,1.000000000,2,0,0,0,0,67788.864156657,67788.864156657,0.000000000,0.000000000,0.000000000,0.000000000,67788.864156657,1,0.000000000,0.063460681,0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.377396118,0.000000000,0.900000000,0.424928700
100000008151098100,peripheral,0.200000000,26,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 30 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,30000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,13.239294861,13.239294861,0.000000000,0.000000000,0.000000000,0.000000000,13.239294861,0,0.000000000,0.000441310,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000008165763100,coordinator,0.735000000,3,0.542470745,Гипотеза. Координация: деньги 2 seed (≈170 тыс. ₸); 15 плательщиков → 17 получателей; дальше ушло 50% денег seed.,distributor,fast_transit;sync_inflow,,1,False,15,1165815.000000000,26,17,1267858.000000000,17,1.087529325,False,1,9,11,630870.000000000,0.541140747,0.906245845,4,3,0,0,0,170135.317976162,170135.317976162,0.000000000,84482.272196875,84482.272196875,0.000000000,85653.045779287,2,0.000000000,0.145936806,0.496559287,0.499352451,0.615818119,"3+ дней, от «веера»",142,0.422535211,0.510608158,0.333333333,1.000000000,0.735000000
